# # mean-theta [arcmin], ph3_p, ph3_m, weight
7.852307639041988807e-01 6.570316922195071038e-08 5.851994410519968806e-09 2.686380000000000000e+05
1.598208765048457103e+00 3.501597632424107518e-08 2.451418424926603968e-09 1.064010000000000000e+06
3.253569239719560358e+00 9.605845321271600055e-09 -1.089975306370056836e-09 4.227022000000000000e+06
6.621930165400457646e+00 2.543419928013623563e-09 3.447918145989381972e-10 1.671935400000000000e+07
1.348589985360335142e+01 2.553418661544416395e-09 -5.871950748978741676e-11 6.601374200000000000e+07
2.742537188031656470e+01 2.219351720154276632e-09 -1.223686675524828356e-11 2.579787960000000000e+08
5.556382909629864031e+01 2.167222283981480551e-09 -1.286913743106253987e-10 9.522169800000000000e+08
1.116169758851612670e+02 2.176877829077850042e-09 2.964761557738530446e-11 2.969448312000000000e+09
2.162954492385612753e+02 2.112544988144959718e-09 1.459209305509278844e-10 5.492224774000000000e+09
