# # mean-theta [arcmin], ph1_p, ph1_m, weight
7.858811322175353054e-01 5.746137511553581875e-11 2.431994140390727635e-12 3.816307600000000000e+07
1.598600331812438213e+00 4.419378980835677463e-11 2.405125943597667251e-12 1.526494040000000000e+08
3.252473203405447322e+00 2.668328426739403087e-11 4.746263516498564445e-12 6.050324460000000000e+08
6.623775990826204385e+00 1.604948723371138408e-11 3.095188958081275554e-12 2.368150338000000000e+09
1.350073878972195729e+01 1.769228385502230546e-11 2.872864058980160965e-12 9.458337310000000000e+09
2.745051537951387743e+01 9.720143355075953576e-12 1.317475965024884252e-12 3.752476424200000000e+10
5.576728450122872260e+01 3.796038481509420259e-12 4.612427648646021481e-13 1.438641810240000000e+11
1.131812454664131309e+02 2.889217157109472419e-13 6.083087185095191256e-14 5.314522199280000000e+11
2.275705740108316490e+02 8.850441210705039369e-13 6.480102063096100917e-14 1.688278145448000000e+12
